airline,tweet_text,date,score,magnitude,user,retweet_count,likes_count,location,time_zone
Allegiant Air,  Oh ain’t she a beaut Clark ?!,2023-02-01 22:29:18+00:00,-0.2,0.2,Big_Bub,0,1,Location not available,Time zone not available
Allegiant Air," Every passenger I spoke with is willing to sign a petition. 
If there’s anything that I can do to help make this happen please let me know. This route was perfect for so many loyal passengers and was a huge topic of conversation. I really hope the change is made back.",2023-02-01 22:15:43+00:00,0.0,2.2,melissa_eckhoff,0,0,Location not available,Time zone not available
Allegiant Air, This flight was extremely convenient for many of the passengers I just flew with on a competitor flight from John Wayne to Phoenix. We all agreed that this needed to be something that you need to consider changing as soon as possible.,2023-02-01 22:14:55+00:00,0.3,1.2,melissa_eckhoff,0,0,Location not available,Time zone not available
Allegiant Air," To whom it concerns at Allegiant,
I am very upset due to the change in routes of going from the Santa Ana/John Wayne Airport (SNA) to the Phoenix-Mesa Gateway Airport (AZA) in Arizona, specially every Friday to Monday.",2023-02-01 22:14:22+00:00,-0.8,0.8,melissa_eckhoff,0,0,Location not available,Time zone not available
Allegiant Air," 

What kind of seance is required to talk to a human in customer service? Does it require sacrificing an animal? Anything besides nearly unreasonable patience? Thank you",2023-02-01 21:30:50+00:00,-0.1,2.1,suenesbitt75,0,0,Location not available,Time zone not available
Allegiant Air,Can’t wait to spend another 6 hours at the Cedar Rapids Airport. Something I’ve always wanted to do and  is making it come true!!! ,2023-02-01 21:25:51+00:00,0.9,1.9,TylerLHunt,0,2,Location not available,Time zone not available
Allegiant Air," how can I fly standby for an earlier flight if bad weather is expected.

There is no option on the app, website, and no personnel are available at the ticketing counter at the airport.",2023-02-01 21:24:19+00:00,-0.5,1.1,kellygirl6412,0,0,Location not available,Time zone not available
Allegiant Air,       The gold numbers look awesome!,2023-02-01 21:20:47+00:00,0.9,0.9,NicoleIson16,0,0,Location not available,Time zone not available
Allegiant Air, Please add flights between SRQ and IND that have reasonable times.  Very early and very late are not user friendly.,2023-02-01 21:05:46+00:00,-0.4,0.9,Kyrajo51,0,0,Location not available,Time zone not available
Allegiant Air,    Sunseeker is owned the Allegiant so basically the same company.,2023-02-01 20:59:30+00:00,-0.2,0.2,acorman727,0,1,Location not available,Time zone not available
Allegiant Air,".’s Paint Scheme Lineup for the  🏟️

-  
-  

   ",2023-02-01 20:54:24+00:00,-0.1,0.4,PaintSchemeCent,2,14,Location not available,Time zone not available
Allegiant Air,   Thank you!,2023-02-01 20:53:15+00:00,0.9,0.9,JetTipNet,0,0,Location not available,Time zone not available
Allegiant Air,Serious question:  when will you have east coast routes to/from Vegas? Esp. DC,2023-02-01 20:53:02+00:00,0.0,0.5,TalkForTwo,0,0,Location not available,Time zone not available
Allegiant Air, You are the worst airline ever. Charged me for my PERSONAL items and did a virtual chat only to be told no refund will be issued and then wouldn’t let me respond. You don’t care about your customers only your bottom dollar. You suck,2023-02-01 20:48:01+00:00,-0.8,3.5,KristiLynn830,0,0,Location not available,Time zone not available
Allegiant Air,"    Thank you! The flow of The King’s hood, roof and door striping on blue was an inspiration point.",2023-02-01 20:45:44+00:00,0.8,1.7,brendandroppo,0,2,Location not available,Time zone not available
Allegiant Air,     Thinkin about taking a trip to  by  next year.,2023-02-01 20:43:48+00:00,0.0,0.0,AlmanyDesigns,0,0,Location not available,Time zone not available
Allegiant Air,       I hate seeing the 43 trimmed in gold,2023-02-01 20:42:34+00:00,-0.8,0.8,bretward82,0,1,Location not available,Time zone not available
Allegiant Air,  What a beauty. Congrats EJ.,2023-02-01 20:08:23+00:00,0.9,1.8,bowen1953,0,0,Location not available,Time zone not available
Allegiant Air,    What part is the nod to the King? Nice scheme but missing the King reference,2023-02-01 19:56:16+00:00,-0.1,0.2,kisstraveler1,0,3,Location not available,Time zone not available
Allegiant Air,       So ready!!! 😎🏁,2023-02-01 19:28:30+00:00,0.4,0.9,JaniByTheSea,0,0,Location not available,Time zone not available
Allegiant Air,        Looks good up close,2023-02-01 19:27:24+00:00,0.8,0.8,thatjonesfan,0,0,Location not available,Time zone not available
Endeavor Air Inc.,"ENDEAVOR ON-SITE DIRECT ENTRY CAPTAIN INTERVIEWS at the 2023 NGPA Winter Warm-Up

Stop by BOOTH  to say hello to the  team, grab some EDV swag &amp; learn about career opportunities at Endeavor Air!

Feb 9 – Feb 12
Palm Springs, CA

DETAILS  ",2023-02-01 22:57:17+00:00,0.1,1.1,Airline_Apps,1,2,Location not available,Time zone not available
Hawaiian Airlines Inc., is being on hold for over an hour tracking down my lost luggage normal? Is there anybody really there?,2023-02-01 22:35:54+00:00,-0.4,0.9,PeterRHutt,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,Who has booked a  trip with their Bilt points today? There is still time to get that 100% transfer bonus 🎉 ,2023-02-01 21:01:34+00:00,0.0,0.1,pointmetravel,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"In friendly territory!   

Thankful that REGENT has the best strategic investors in the world   ",2023-02-01 20:27:32+00:00,0.8,1.7,billythalheimer,2,23,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:51:38+00:00,,,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:50:56+00:00,,,MyFavThings123,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:49:59+00:00,,,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:47:56+00:00,,,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:45:51+00:00,,,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 19:45:20+00:00,,,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., probably a good portion of that is because airlines don't honor their flight credit for canceled flights ,2023-02-01 19:44:18+00:00,-0.3,0.3,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,". still can't count on a key source market prior to the pandemic — Japan.  explains why here, and offers more details on the carrier's most recent earnings. ",2023-02-01 18:54:14+00:00,-0.1,0.8,lowrytom,1,0,Location not available,Time zone not available
Hawaiian Airlines Inc., We’re not one of those people!!! 👍😆 ,2023-02-01 18:37:00+00:00,-0.2,0.9,chasingAdeline,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,'s market cap is only $557M and there isn't an airline interested in acquiring them.  Is the deal already considered done?  $HA    ,2023-02-01 17:58:44+00:00,-0.2,0.9,Diamon1Mark,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,"It's here! Get your free points and enter to win a free trip to Hawaii! 🤙

   ",2023-02-01 15:55:40+00:00,0.6,1.8,upgradedpoints,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc., Having to wait a month or more just to get a response to then try to access funds I should rightfully be able to use is really disappointing   ,2023-02-01 14:19:19+00:00,-0.7,0.7,MyFavThings123,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc., Would have if  wouldn’t let flight credits expire.,2023-02-01 09:47:36+00:00,-0.5,0.5,Langk76,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,I know. I&#39;m in contact with the pilot and I&#39;m dealing with in-flight videos :) The world is really small...,2023-02-01 05:47:29+00:00,0.0,1.4,Alisczech,0,2,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Shame on the CSA, but you would have to go to Israel, where the only plane in their colors flies :-)",2023-02-01 05:45:35+00:00,-0.2,0.2,michalkrsek,0,1,Location not available,Time zone not available
Hawaiian Airlines Inc.,"Now I tried them in B747-800 from , then in B777 and B717 and everything worked 100%. So I believe so. I haven&#39;t tried CSA...",2023-02-01 05:43:46+00:00,0.2,1.4,Alisczech,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,    were all wet leased from TWA,2023-02-01 04:29:16+00:00,-0.2,0.2,L1011TriStarJet,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,  They are so right!,2023-02-01 03:51:28+00:00,0.9,0.9,Wonton512,0,0,Location not available,Time zone not available
Hawaiian Airlines Inc.,,2023-02-01 02:57:49+00:00,,,hey_samhaynes,0,1,Bastrop,Time zone not available
Hawaiian Airlines Inc.,Blessed! Thank you  ,2023-02-01 01:27:57+00:00,0.9,1.8,LoganTanaka,0,2,Location not available,Time zone not available
Mesa Airlines Inc.,,2023-02-01 23:16:18+00:00,,,Weathergeek051,0,0,Location not available,Time zone not available
Northwest Airlines Inc.,  I always loved this c/s.,2023-02-01 14:24:28+00:00,0.9,0.9,MorrisMichaelB,0,1,Location not available,Time zone not available
Northwest Airlines Inc.," The mica in the finish always gave a luxe impression when viewed in person, no matter the weather. But in photos, lighting made all the difference.",2023-02-01 14:13:14+00:00,0.7,1.5,NW_Airlines,0,6,Location not available,Time zone not available
Allegiant Air,"        Both cars funded from in house , it’s really concerning know major sponsor announcements",2023-02-02 23:43:23+00:00,0.1,0.1,JonesPettyfan,0,1,Location not available,Time zone not available
Allegiant Air,,2023-02-02 22:48:53+00:00,,,bnascarg,0,0,Location not available,Time zone not available
Allegiant Air,"Unacceptable 
Total madness
Total incompetence",2023-02-02 22:48:20+00:00,-0.8,0.8,theritzman,0,0,Location not available,Time zone not available
Allegiant Air,         As it should be,2023-02-02 22:45:44+00:00,0.4,0.4,dirttracker30,0,0,Location not available,Time zone not available
Allegiant Air,        Oh yea,2023-02-02 22:38:06+00:00,0.8,0.8,FISHRAL,0,0,Location not available,Time zone not available
Allegiant Air,         That's the legend. Doesn't mean I like it. 😏,2023-02-02 22:16:59+00:00,0.1,1.6,thatjonesfan,0,1,Location not available,Time zone not available
Allegiant Air,"         I like the red numbers, Richard made the numbers red to make the car more visible when spotting",2023-02-02 22:14:13+00:00,0.9,0.9,ErikBonesJones1,0,3,Location not available,Time zone not available
Allegiant Air,        Why with the orange numbers man😭,2023-02-02 22:01:28+00:00,-0.4,0.4,MichaelKing14jr,0,0,Location not available,Time zone not available
Allegiant Air,"         Yes, yes we do. That looks SO much better.",2023-02-02 21:52:06+00:00,0.7,1.4,BryanDunaway2,0,1,Location not available,Time zone not available
Allegiant Air,"        Diecasts for both, please",2023-02-02 21:44:35+00:00,0.1,0.1,JolandoPolkson,0,0,Location not available,Time zone not available
Allegiant Air,        Can you change the at to ?,2023-02-02 21:44:18+00:00,-0.2,0.2,BLAISEMICH,0,1,Location not available,Time zone not available
Allegiant Air,        We want the white roof number ,2023-02-02 21:41:48+00:00,-0.3,0.3,thatjonesfan,1,12,Location not available,Time zone not available
Allegiant Air,        Orange number is back. How atrocious,2023-02-02 21:23:06+00:00,-0.3,0.9,Number_9_Fan,0,1,Location not available,Time zone not available
Allegiant Air,        It's going to be fun watching these two competing,2023-02-02 21:14:34+00:00,0.9,0.9,shaker028,0,0,Location not available,Time zone not available
Allegiant Air,        That 42 though. 😍,2023-02-02 21:13:18+00:00,0.2,0.4,_SavageJoe,0,0,Location not available,Time zone not available
Allegiant Air,        I thought the 43 didn’t have a dayglow number 🧐,2023-02-02 21:10:03+00:00,-0.6,0.6,BryanDunaway2,0,3,Location not available,Time zone not available
Allegiant Air, sitting in Belleville Illinois for the last 3 hours with another 5.5 hours yet to wait for our new estimated delayed flight. Get us a plane!,2023-02-02 21:04:21+00:00,-0.2,0.9,steviehill,0,0,Location not available,Time zone not available
Allegiant Air, Right now hoping my 2pm plane arrives yet today so i can check into Dockside before my  time and the  tomorrow.   ,2023-02-02 21:01:13+00:00,-0.2,0.2,steviehill,0,1,Location not available,Time zone not available
Allegiant Air,  They are horrible. I did a chat yesterday and the “customer service” agent cut me off and wouldn’t even let me respond. Sent an email days ago with no response too,2023-02-02 20:36:21+00:00,-0.8,2.5,KristiLynn830,0,0,Location not available,Time zone not available
Allegiant Air,         Get it,2023-02-02 19:33:31+00:00,0.8,0.8,luisescobar150,0,1,California,Time zone not available
Allegiant Air,Forgotten Florida 50 miler in 2 ish days!!! Let’s get this fun adventure started!!!            ,2023-02-02 18:54:44+00:00,0.6,1.3,NatashaSwartley,1,15,Location not available,Time zone not available
Allegiant Air,  been on hold now 73 minutes. Grandma took kids to Disney. Arrived with no luggage. Allegiant says sorry luggage may arrive 4days later. Have to drive 2hrs to find out. Nope luggage flight delayed 3hrs so 5 extra hrs waiting on luggage. ,2023-02-02 18:35:44+00:00,-0.6,3.8,kateymwf,0,1,Location not available,Time zone not available
Allegiant Air,,2023-02-02 18:19:02+00:00,,,bnascarg,0,0,Location not available,Time zone not available
Allegiant Air, is anyone coming to check us in at Dulles?,2023-02-02 18:09:41+00:00,0.0,0.0,TxgirlnVa,0,0,Location not available,Time zone not available
Allegiant Air,  Can you please tell me how I'm on hold with  for 2 hours now?  Please help get these greedy companies to provide better customer service.,2023-02-02 17:52:40+00:00,-0.6,1.2,SteveGoldFish,0,0,Location not available,Time zone not available
Allegiant Air,I’d like to personally shout out  for going to “smaller” airports. It’s really nice to get a direct flight to and from destinations that are dominated by the big carriers but are too small for a certain bags-fly-free airline to bother with. 😉,2023-02-02 17:31:58+00:00,0.1,0.5,SBCouv,0,0,Location not available,Time zone not available
Allegiant Air,Punxsutawney Phil has spoken: 6 more weeks of winter = 6 more reasons to plan a getaway. 8 airlines make it easy to get to sun+fun! Life's best journeys start here. Book now           ❄ ,2023-02-02 17:30:27+00:00,0.6,2.0,NorfolkAirport,0,1,Location not available,Time zone not available
